0.15765,0.27294,-0.19828,-0.24986,0.15131,-0.089449,-0.096319,-0.025305,0.19173,-0.29825,0.10917,0.21997,-0.14702,0.19217,-0.16599,0.18893,-0.16583,-0.095411,0.34434,-0.09561,-0.39017,-0.14093,0.10473,0.1929,-0.0065064,-0.16444,-0.017384,0.2199,0.30171,0.12469,0.022953,-0.048093,-0.058193,-0.11823,-0.12966,-0.050414,-0.025939,-0.051741,0.055744,0.13656,-0.012365,-0.037341,-0.00066618,0.14712,-0.085321,-0.14671,0.037135,0.13103,-0.11061,0.10586
0.11829,-0.29179,-0.048854,0.25557,0.031483,-0.064269,-0.1922,-0.090418,-0.17764,-0.014263,-0.080097,0.25819,0.36819,0.21931,-0.12076,-0.2465,-0.16012,-0.089092,0.10645,-0.1917,0.24574,0.035205,-0.15461,-0.018056,0.31345,0.079884,0.0024711,-0.055599,-0.022834,-0.085916,-0.094739,-0.048508,-0.024524,0.076319,-0.065711,-0.11373,-0.067063,0.041029,-0.16472,0.12373,0.20869,0.048869,0.21842,-0.047162,-0.28098,-0.26614,-0.11258,0.2877,0.31122,0.33707
0.036118,-0.07662,-0.16493,-0.15443,-0.12186,-0.10157,-0.12849,-0.10707,-0.074291,0.058646,0.19117,0.11556,-0.01325,-0.049629,0.038782,-0.01494,0.0052062,0.058834,-0.065958,-0.01652,0.0504,0.19384,-0.040056,-0.039905,-0.015942,-0.026513,-0.098328,0.25918,0.030031,0.021566,-0.093853,-0.18044,0.079957,-0.034997,0.0096421,-0.027944,-0.017619,-0.044099,0.021221,-0.06645,0.015475,-0.053815,-0.027611,0.22588,-0.15094,0.004003,0.22103,-0.046815,-0.12764,0.021185
0.010072,-0.2139,-0.0030004,0.25046,0.21614,0.23426,0.091209,-0.20887,-0.43439,-0.1656,-0.045606,0.11773,0.090525,-0.30375,-0.043961,0.45612,0.34773,-0.099947,-0.055585,0.0019255,-0.051608,-0.23033,-0.38469,-0.17111,0.1743,0.18457,0.23598,0.2076,0.18388,0.12094,-0.0061755,-0.080406,-0.087418,-0.10484,-0.10249,-0.10908,-0.11987,-0.097208,-0.10902,-0.092457,-0.0657,-0.0011074,0.064279,0.10493,0.11546,0.067179,-0.004194,-0.068329,0.074728,-0.057098
-0.030832,0.016982,0.15186,0.0028859,0.088188,-0.024825,-0.14278,0.20921,0.010284,-0.0213,0.020858,-0.029665,-0.14768,-0.10717,0.26109,0.075125,0.031301,-0.10997,-0.055553,-0.061299,0.034263,0.28045,-0.034974,-0.27671,-0.11771,-0.12006,0.33731,-0.014279,-0.18883,0.045516,0.033358,-0.10934,-0.14313,0.23846,-0.1129,0.075623,0.2274,0.059435,0.18282,-0.087601,-0.094309,-0.099464,0.086491,-0.097456,-0.2489,-0.041926,-0.16357,0.14834,0.37176,-0.0016177
-0.091737,-0.070252,0.1087,-0.051536,-0.14978,0.10305,0.20842,0.038409,-0.12047,-0.16057,-0.11043,0.0095271,0.10948,0.12566,0.17079,0.15166,0.014634,-0.11147,-0.15986,-0.18338,-0.17624,-0.17155,0.033483,0.13791,0.077114,0.044685,0.068722,0.064067,0.075205,-0.050494,-0.051406,-0.061707,0.026826,0.09873,-0.049238,0.12213,-0.011108,-0.014549,0.051968,0.081505,-0.15153,-0.17717,0.12539,-0.17153,0.24243,0.17505,0.027984,-0.023114,-0.13009,0.022599
-0.096086,0.0099828,0.091477,-0.078104,-0.12716,-0.19469,0.22683,0.16945,-0.012931,-0.010113,-0.1304,0.14213,-0.19244,-0.1857,0.14052,0.051877,-0.092061,-0.06386,-0.10819,-0.088939,0.20603,0.45943,0.24445,-0.22343,-0.18503,-0.13461,-0.11609,0.27829,-0.075321,-0.0052345,0.051023,-0.066656,-0.25339,0.35205,-0.096735,0.020348,0.15619,-0.25358,-0.061099,-0.051232,0.15582,0.15917,-0.065353,-0.15722,-0.12309,-0.058066,-0.20988,0.12865,0.39515,-0.22781
0.053898,0.04442,-0.037067,-0.031591,0.024922,0.037737,0.039454,0.027923,-0.040593,-0.02223,0.0062301,-0.012838,0.065668,0.033287,0.038796,-0.022571,0.03976,-0.046639,-0.19744,-0.10275,0.079335,-0.050574,-0.13372,0.38531,-0.033014,0.31248,-0.050347,-0.10164,-0.083495,-0.21767,-0.13565,-0.26502,-0.003213,0.3292,0.15077,0.054448,0.31656,-0.10315,-0.18359,0.0030979,-0.28047,0.14422,0.15535,0.010305,0.023693,-0.026324,0.0064661,-0.19736,0.061754,0.23175
-0.15887,-0.084392,-0.1733,0.20032,0.23246,-0.022858,0.27131,-0.087225,-0.19416,-0.17977,-0.058233,-0.01397,0.028222,-0.13357,-0.027711,0.10693,0.089224,0.03933,-0.12951,-0.023213,0.0037878,0.085339,0.020904,0.054597,0.020768,0.011995,-0.0096924,-0.13222,0.0015136,0.18234,-0.032832,0.033139,-0.17917,-0.021613,-0.033348,0.12447,-0.084561,0.013433,0.26906,-0.12064,-0.17849,-0.17236,0.10229,-0.12665,0.36656,0.22907,-0.06594,0.042577,-0.14939,-0.0039042
-0.081446,0.01255,0.10687,-0.11944,-0.058816,0.078003,0.054455,0.010371,-0.18907,-0.10034,-0.19308,0.25868,-0.0242,0.006284,-0.13268,0.17408,0.11424,0.21761,0.34921,-0.09547,-0.17371,-0.01757,-0.086953,-0.20081,-0.14006,-0.031649,0.38952,0.023953,0.059644,-0.10452,-0.18936,-0.21329,-0.10789,0.053071,0.03803,0.25818,0.10382,-0.04977,-0.032794,-0.074189,-0.0050917,0.011405,0.066984,0.0055964,-0.067701,-0.066277,0.056979,-0.10013,0.040783,0.21145
