-0.081421,-0.095707,0.13278,0.10605,0.065224,-0.15417,-0.19475,-0.2497,-0.22242,0.229,0.29426,0.33817,-0.013705,-0.30291,-0.32572,-0.11681,0.18133,0.36515,0.25724,0.092948,-0.33273,-0.36824,-0.25746,0.064127,0.16172,0.25422,0.098575,-0.10931,-0.30765,-0.26978,-0.060657,0.17541,0.19961,0.22843,0.055464,0.012196,-0.058781,0.022941,0.059486,0.054121,0.047417,0.013895,-0.12323,-0.13518,-0.1346,-0.034604,0.025697,0.07245,0.082521,0.039125
0.056504,-0.145,-0.18814,-0.24239,-0.1717,-0.15092,0.0025729,-0.11225,-0.015205,-0.0076066,-0.074569,-0.031651,-0.031237,0.046076,0.16172,0.1645,0.096154,-0.030471,-0.033287,-0.19494,0.013588,0.13583,0.14318,0.041441,-0.02791,-0.11668,-0.14857,-0.088348,0.11723,0.1394,0.076405,0.018668,-0.025718,-0.16295,-0.13386,0.025281,0.10005,0.13448,0.084972,0.0082358,-0.055537,-0.063179,0.0020672,0.036271,0.060838,0.058188,0.042381,-0.027207,-0.11769,-0.10194
-0.027334,-0.048725,-0.093844,-0.013168,-0.020808,-0.018723,0.083382,0.043295,-0.1465,-0.046335,0.1537,0.088714,-0.006214,0.13291,-0.094977,-0.11329,-0.080516,0.17817,0.12586,-0.003487,-0.0013393,0.023313,-0.12116,0.0029379,0.067168,0.084733,0.042574,0.023267,-0.015243,-0.048235,-0.084467,0.0037099,0.028586,-0.0085997,0.0451,0.034,0.0050895,-0.016971,-0.033409,-0.055078,-0.036956,0.017418,0.039539,0.020706,0.017004,-0.018182,0.014327,-0.017184,-0.037229,0.0092887
-0.060489,0.18851,0.15529,0.28904,0.10823,0.18917,-0.0040111,0.098945,-0.086017,0.091637,0.0050298,0.071207,0.0025373,0.0082532,-0.12614,-0.13587,-0.064145,0.01305,0.046344,0.17339,-0.017629,-0.10403,-0.21414,0.0066425,0.060263,0.14609,0.18955,-0.015871,-0.13307,-0.18955,-0.096501,-0.010294,-0.01257,0.1568,0.12651,-0.027836,-0.074742,-0.11135,-0.069144,-0.03237,0.074252,0.10609,0.054632,0.024933,0.029197,-0.0022462,-0.010161,0.027367,0.044203,0.098305
0.03867,-0.046245,0.009779,0.12394,0.030115,-0.036515,-0.0035575,0.0035571,-0.073067,0.032095,0.089063,-0.10835,-0.054913,-0.045614,0.10019,0.074039,0.11636,0.12928,-0.039297,-0.040428,-0.17099,-0.078169,0.104,0.12316,0.16346,-0.03274,-0.19614,-0.17884,-0.17005,0.2067,0.21506,0.25128,0.091,0.022966,-0.1744,-0.22039,-0.014732,0.092585,0.24136,0.19473,0.12878,-0.054528,-0.20938,-0.15895,-0.087419,0.040355,0.21383,0.23265,0.037356,-0.15447
0.026045,-0.18832,-0.17231,-0.28044,-0.073095,-0.092877,0.077781,-0.083122,0.14421,-0.017123,0.012765,-0.093713,-0.0054425,-0.062833,0.13848,0.17524,0.094601,-0.040967,-0.10104,-0.21904,0.024617,0.10229,0.19408,0.047221,-0.14674,-0.23344,-0.17569,-0.060595,0.13764,0.18818,0.083284,-0.0002479,-0.08269,-0.18236,-0.14614,-0.025339,0.073097,0.099763,0.043538,0.0034918,-0.13801,-0.11627,-0.13008,-0.019765,0.019119,0.066007,0.057161,-0.041555,-0.10533,-0.056178
-0.053211,-0.088017,-0.10358,-0.087596,0.086152,0.1215,0.22402,0.070859,0.20438,-0.021459,0.14351,-0.075861,0.035874,0.029119,0.14997,0.041138,-0.0017659,-0.23191,-0.23148,-0.1237,0.06068,0.081678,0.23212,-0.089737,-0.13992,-0.25683,0.025427,0.22861,0.3136,0.3059,0.078548,-0.20378,-0.30746,-0.20015,-0.099752,0.017179,0.17434,0.18065,0.038836,-0.080683,-0.16441,-0.083815,-0.034966,0.11587,0.1232,0.096366,0.023837,-0.050247,-0.13881,-0.078436
0.033085,0.10506,-0.21134,-0.35762,-0.35023,-0.13604,-0.182,0.08042,-0.068278,-0.040734,-0.031995,0.074671,0.062707,0.030759,0.12251,0.087138,0.085125,0.007076,0.075236,0.059658,-0.12591,0.0226,0.034077,-0.019656,-0.0041374,-0.027431,-0.019939,-0.087449,-0.023842,0.04406,0.010076,-0.011791,0.035493,0.030218,-0.0029678,-0.019207,0.031628,0.036861,0.027407,0.0054709,-0.020683,-0.0393,-0.018503,0.0067191,-0.00010823,0.014309,-0.030662,0.037045,-0.024899,-0.020801
0.058765,0.12156,-0.10413,-0.18572,-0.23591,-0.10067,-0.20648,0.081838,-0.024048,-0.028787,-0.029877,0.0080924,0.044201,-0.05486,0.12874,0.16425,0.11276,0.014536,-0.0092635,0.086466,-0.14528,0.036063,0.094871,0.089889,0.047732,-0.072386,-0.080738,-0.18454,-0.060775,0.053527,0.081282,0.069505,0.022477,-0.006133,-0.055374,-0.097235,0.0027078,0.073117,0.11303,0.0062568,-0.047654,-0.07619,-0.075259,-0.071051,-0.047213,-0.026365,-0.0010457,-0.0026131,-0.032237,-0.08259
-0.063581,0.024682,0.29257,0.30576,0.21277,0.037828,-0.043906,0.039242,-0.00071859,0.0020822,-0.070628,-0.0011145,-0.12751,-0.058233,0.10553,0.17006,0.026095,-0.011567,-0.065978,-0.09314,-0.13754,0.022533,0.14712,0.13104,-0.049807,-0.09075,-0.12481,-0.10665,0.08025,0.16271,0.14885,0.029245,0.014603,-0.017966,-0.092175,-0.058502,0.027185,0.092142,0.080513,0.025587,-0.012506,-0.063862,-0.029541,-0.033759,0.019459,0.028992,0.010682,0.0016135,-0.017511,-0.00265
-0.033004,-0.064754,-0.054616,-0.095976,0.04176,0.13597,0.010426,0.019105,0.0078687,-0.10274,-0.073712,0.12084,0.13191,-0.10491,-0.084111,0.002237,0.022799,0.089598,0.28983,0.26286,-0.076247,-0.11415,-0.23876,0.021864,0.13189,0.29936,0.19517,-0.079138,-0.28712,-0.2259,-0.14263,0.1886,0.34547,0.26344,0.062669,0.10309,-0.072331,-0.17714,0.039942,0.24732,0.29728,0.19115,0.12496,-0.060219,-0.1267,-0.135,-0.072093,-0.0080022,0.07188,0.095383
