0.24582,0.27989,0.20638,0.28177,0.34669,0.27408,0.0099554,-0.14166,-0.30296,-0.24528,-0.18651,-0.22619,-0.30635,-0.31894,-0.14042,0.20013,0.35602,0.20669,-0.034069,-0.11015,-0.093074,-0.10968,-0.12955,-0.14344,-0.070332,-0.036366,-0.040071,-0.032962,-0.068962,-0.20302,0.11631,0.43545,0.28624,0.12747,-0.15401,-0.28662,-0.33732,-0.26141,-0.12269,-0.046027,0.083821,0.13703,0.29435,0.35684,0.35476,0.17135,-0.16017,-0.27502,-0.17841,-0.024268,0.06446,0.21684,0.17182,0.22674,0.058806,-0.15002,-0.30943,-0.27877,0.012598,0.31491,0.2982,0.17241,0.0047712,-0.15258,-0.16293,-0.24177,-0.2018,-0.16172,-0.071365,0.014361,0.12333,0.27122,0.36444,0.35429,0.27436,0.070231,-0.15319,-0.28754,-0.32881,-0.37791,-0.35688,-0.35261,-0.30576,-0.20149,-0.13284,-0.053759,-0.077023,0.015809,0.17714,0.19992,0.15731,0.18217,0.15449,0.17138,0.12862,0.087894,0.0037316,-0.094842,-0.13665,-0.13505,-0.15904,-0.16536,-0.12214,-0.062453,-0.041696,0.073911,0.10262,0.17033,0.18934,0.27318,0.29904,0.31818,0.31835,0.25492,0.22602,0.16017,0.15329,0.079758,0.039184,0.036823,0.010093,0.048984,-0.0156,-0.036507,-0.048025,-0.086658,-0.068134,-0.078948,-0.0075156,0.020165,-0.14564,-0.14332,-0.15981,-0.090501,-0.084964,-0.13548,-0.17988,-0.064548,-0.20035,-0.054054,0.085226,-0.09456,-0.014504,-0.15197,0.092948,-0.021319,-0.11168,0.0059727,-0.094849,-0.02909,-0.023557,0.12079,-0.075961,0.19956,-0.060695,0.087086,0.45812,0.059654,0.1172,-0.061015,-0.2315,-0.12303,0.12084,0.27985,-0.08432,-0.17922,-0.13843,-0.052167,0.026957,0.06903,0.050903,0.24421,0.20307,0.25344,-0.14356,-0.20045,-0.056599,-0.03854,-0.12926,-0.025241,-0.1621,-0.17982,-0.17317,-0.025497,0.095738,-0.10042,0.18786,0.48382,0.25767,-0.26759,0.016684,-0.22339,-0.24822,0.15512,0.29419,-0.17039,0.13342,-0.10243,-0.037948,0.57851
-0.019194,-0.0092893,0.24681,-0.081084,-0.27688,-0.41273,-0.38303,-0.30667,-0.23232,0.11139,0.56201,0.41412,0.34636,0.0054029,-0.14592,-0.12945,0.085683,0.35748,0.27266,-0.11844,-0.30727,-0.23029,-0.13459,-0.15917,-0.15574,-0.13655,-0.16705,0.047175,-0.045079,-0.23636,-0.28035,-0.16753,-0.13957,-0.095779,-0.03123,-0.015079,-0.053505,-0.049723,-0.10176,-0.11156,-0.02638,-0.021835,0.083289,0.17118,0.23086,0.29328,0.36574,0.38405,0.39572,0.38505,0.29597,0.25584,0.18329,0.10312,0.13667,0.023421,-0.11578,-0.26013,-0.28629,-0.21169,-0.22444,-0.23782,-0.1978,-0.16482,-0.15127,-0.11911,-0.17091,-0.17871,-0.11567,-0.0019635,0.055683,0.11946,0.1468,0.070838,-0.067369,-0.17554,-0.20722,-0.19781,-0.09801,0.18178,0.34938,0.35748,0.2563,0.074671,-0.051179,-0.099502,-0.11085,-0.093135,-0.09375,-0.11445,-0.12719,-0.13231,-0.078956,0.018569,0.20837,0.34041,0.35485,0.3398,0.16957,0.14676,0.05392,0.004088,0.037813,0.016222,0.026571,-0.015912,-0.026037,-0.042884,-0.064825,-0.059399,-0.043693,-0.041428,-0.024811,-0.021481,-0.023534,-0.051424,-0.094131,-0.10211,-0.11088,-0.13181,-0.11298,-0.065623,-0.042744,-0.034258,-0.034141,-0.061596,-0.065755,-0.063183,-0.048306,0.020368,0.063477,0.098235,0.089097,0.026555,0.010886,-0.033907,-0.069777,-0.087718,-0.097006,-0.099133,-0.11061,-0.12574,-0.11748,-0.089489,-0.074027,-0.033504,0.019256,0.053666,0.036366,0.027273,-0.066102,-0.12302,-0.18485,-0.18853,-0.09327,0.060453,0.13953,0.20875,0.24541,0.25429,0.19243,0.13796,0.086276,0.06235,0.049512,0.088747,0.13761,0.19094,0.21454,0.17946,0.15727,0.083953,-0.038084,-0.16273,-0.23365,-0.25651,-0.28522,-0.2657,-0.28941,-0.26834,-0.25335,-0.25152,-0.23698,-0.19506,-0.16093,0.010457,0.12271,0.22299,0.29748,0.31624,0.32244,0.31622,0.30998,0.32339,0.32841,0.33239,0.32399,0.30215,0.27404,0.24711
0.080301,0.06118,-0.01957,-0.049682,-0.082205,-0.11408,-0.14165,-0.16521,-0.1405,-0.17003,-0.16154,-0.15863,-0.16253,-0.1601,-0.14235,-0.11228,-0.11735,-0.12253,-0.10881,-0.092192,-0.10618,-0.11317,-0.10409,-0.12675,-0.12873,-0.12524,-0.13018,-0.11888,-0.11172,-0.075401,-0.097404,-0.10107,-0.072542,-0.052962,-0.03255,0.028262,0.060993,0.098629,0.14165,0.16907,0.1925,0.22189,0.12934,0.1871,0.074161,0.17712,-0.078797,0.039428,0.013594,-0.014962,-0.040923,-0.046088,-0.14714,-0.023011,0.017703,0.12323,0.027384,-0.08031,0.059244,0.020981,-0.032044,0.062579,-0.081243,0.024858,-0.058007,-0.018902,0.016936,0.1183,0.25561,-0.055912,-0.04511,-0.010853,-0.2224,-0.066216,-0.032897,0.039186,0.09587,0.1054,-0.19885,-0.13781,0.13362,-0.0039628,0.1681,0.58032,0.18975,-0.071006,-0.096399,0.072941,-0.02421,0.1872,-0.14002,-0.15653,-0.092427,0.038122,-0.015488,0.011699,-0.076304,-0.042611,0.060086,-0.077446,0.075503,0.032128,-0.21025,-0.20406,-0.13159,0.038683,0.079565,0.2716,0.23055,0.28827,0.16722,0.11215,-0.033402,-0.039335,0.10124,0.017241,-0.050512,-0.077797,0.10087,0.02367,-0.13736,-0.07243,-0.22928,-0.25988,-0.24698,-0.16154,0.035045,0.16943,0.091496,0.046048,-0.041088,-0.038343,-0.023622,-0.020237,0.0065823,0.019968,0.00051792,-0.0014093,-0.027158,-0.016545,-0.047356,0.0032932,-0.058958,0.022239,0.032533,-0.061777,-0.067538,-0.065758,-0.051553,-0.0088406,0.028754,0.01988,0.00063358,0.017525,-0.03765,-0.050959,-0.058322,-0.075374,-0.046432,0.024098,0.023295,0.0047958,-0.012892,-0.040685,-0.020311,-0.01553,-0.088777,-0.14262,-0.1289,0.06931,0.24575,0.23983,0.20367,0.14596,0.07708,-0.056419,-0.1612,-0.18771,-0.18611,-0.090764,-0.0022951,0.12008,0.19242,0.22289,0.23629,0.16605,0.090068,0.0032888,-0.035326,-0.081561,-0.083324,-0.17274,-0.17469,-0.10978,-0.030009,0.015619,0.024014,0.035616,0.028098,0.033525
0.026795,0.0083436,-0.11257,-0.16782,-0.20463,-0.23078,-0.20512,-0.11206,-0.025223,0.14691,0.2018,0.22812,0.24006,0.22782,0.21213,0.22489,0.22371,0.2426,0.23981,0.22829,0.22507,0.23623,0.1516,0.1547,0.091547,0.02501,-0.022633,-0.11544,-0.20401,-0.32479,-0.36186,-0.41607,-0.45509,-0.40608,-0.33393,-0.22502,-0.15026,-0.11827,-0.071959,-0.08023,-0.016833,-0.053242,0.030565,0.054711,0.1376,0.14491,0.15643,0.17799,0.084705,0.030335,-0.13697,-0.2714,-0.30963,-0.31041,-0.26633,-0.18849,-0.024817,0.13177,0.22367,0.36686,0.44326,0.47638,0.49396,0.46436,0.40274,0.22123,0.07169,-0.055642,-0.1171,-0.12402,-0.12175,-0.064395,-0.0472,-0.02488,-0.011949,-0.012544,-0.010017,-0.030145,0.036726,-0.017558,-0.071248,-0.067632,-0.12819,-0.20301,-0.22084,-0.31063,-0.31399,-0.35454,-0.36539,-0.3508,-0.38126,-0.30547,-0.14477,-0.071443,0.050579,0.16357,0.16074,0.16342,0.20252,0.18972,0.18094,0.21224,0.18234,0.22995,0.24785,0.23774,0.23038,0.20474,0.22548,0.19972,0.16964,0.19058,0.19518,0.17535,0.18819,0.14404,0.074057,0.076948,0.08698,0.068775,-0.0095909,-0.063053,-0.076886,-0.067834,-0.058227,-0.086885,-0.091967,-0.071374,-0.096974,-0.091561,-0.09953,-0.092784,-0.11687,-0.11885,-0.086746,-0.080848,-0.11895,-0.11866,-0.09787,-0.10419,-0.10174,-0.11502,-0.11072,-0.14313,-0.10513,-0.090284,-0.14112,-0.10342,-0.10634,-0.07567,-0.09467,-0.11175,-0.088759,-0.13127,-0.11948,-0.094192,-0.10163,-0.061584,-0.05972,-0.098899,-0.084665,-0.034834,-0.029954,-0.028043,-0.011186,0.0047844,0.040992,0.090711,0.050588,0.079515,0.063932,0.090498,0.097589,0.129,0.13212,0.11404,0.10493,0.13577,0.070957,0.074727,0.050431,0.067181,0.037481,0.037348,0.029962,-0.081837,-0.040479,-0.089239,-0.081782,-0.077793,0.070692,0.12678,-0.057432,0.07064,0.13513,-0.066521,-0.082365,0.024463,-0.23224,-0.063879
-0.0097675,-0.14599,0.0069439,0.039455,0.0037788,0.12821,-0.026362,0.091927,0.32522,0.031393,0.15303,0.056668,-0.048481,0.0052983,-0.058727,0.013316,0.14111,0.38957,-0.10414,-0.085904,-0.0076562,-0.1936,0.19331,-0.21565,-0.31171,-0.184,0.17521,0.16237,0.17911,0.27439,0.27291,0.052586,-0.33357,0.21188,-0.057488,-0.11106,0.19183,-0.12857,-0.16494,0.17567,-0.011307,0.16379,-0.044732,-0.063118,-0.084546,-0.25545,0.23181,-0.14709,-0.11104,-0.11803,-0.34691,-0.23204,-0.091559,0.049111,0.13878,0.1573,0.33185,0.31101,0.10761,0.28819,-0.18198,-0.087728,0.26923,0.19753,-0.04766,-0.027805,-0.034056,-0.14336,-0.29267,-0.077185,0.20693,0.10933,-0.28013,-0.49829,0.064039,0.27701,0.064858,-0.13165,-0.24801,-0.13618,0.091756,0.23126,0.28744,0.21019,0.17828,0.21294,0.21031,0.15812,0.015813,-0.18669,-0.30053,-0.26375,-0.25381,-0.19052,-0.24316,-0.20964,-0.10796,0.017591,-0.10401,-0.23133,-0.21283,-0.088678,0.15242,0.28515,0.43493,0.41271,0.18456,0.032155,-0.062168,-0.073058,-0.12992,-0.19211,-0.21035,-0.19448,-0.15491,0.035951,0.19048,0.16529,-0.028788,-0.074655,-0.009286,0.012091,0.045904,0.066794,-0.053422,-0.24356,-0.34683,-0.22422,-0.055492,-0.017817,0.1071,0.24276,0.20614,0.15497,0.04843,-0.015424,-0.0036726,-0.053184,-0.20261,-0.13761,-0.0051627,0.23681,0.32276,0.33052,0.2307,0.1471,-0.031617,0.054825,0.074391,0.1675,0.17302,0.16379,0.17158,0.12231,0.065786,-0.020276,-0.10999,-0.11313,-0.12448,-0.097249,-0.063119,-0.089774,-0.11216,-0.14159,-0.12014,-0.05417,0.0031383,0.072091,0.10534,0.049759,0.052658,-0.00019429,-0.086789,-0.20841,-0.23101,-0.25787,-0.23335,-0.19436,-0.15767,-0.092479,-0.052706,-0.021939,-0.032616,-0.11855,-0.20368,-0.22325,-0.11745,0.058754,0.23935,0.30074,0.33046,0.31757,0.33559,0.29467,0.24214,0.17519,0.020157,-0.10536,-0.15531,-0.20068
-0.10654,-0.17799,-0.13025,-0.11198,-0.046225,0.0014871,0.032698,0.085239,0.1066,0.10153,0.066616,-0.0016139,-0.062957,-0.084961,-0.1436,-0.15569,-0.15267,-0.13482,-0.048573,0.040334,0.11703,0.16151,0.20893,0.20521,0.20292,0.19129,0.1379,0.071886,0.050319,-0.013585,-0.032718,-0.10216,-0.12492,-0.15657,-0.14723,-0.15135,-0.15969,-0.15972,-0.13984,-0.13392,-0.12534,-0.078477,-0.04102,-0.018459,-0.007702,0.020364,0.083464,0.12261,0.10244,0.10544,0.11469,0.13258,0.1268,0.11556,0.16359,0.15802,0.17039,0.17125,0.18042,0.16157,0.16718,0.13119,0.071577,0.057598,0.016362,-0.014359,-0.064518,-0.085565,-0.11568,-0.1324,-0.13161,-0.15914,-0.1469,-0.19335,-0.16329,-0.16302,-0.18624,-0.20176,-0.18924,-0.15205,-0.18763,-0.17885,-0.16041,-0.19502,-0.18624,-0.13628,-0.12039,-0.024321,0.071897,0.12131,0.092507,0.077638,0.21116,0.042338,0.16211,0.091962,0.14592,0.00042277,0.058894,-0.053847,0.076657,0.22788,-0.0037501,0.010621,-0.019503,0.044953,0.22328,0.054953,0.07812,0.057179,-0.079712,0.20389,0.07987,-0.041127,0.12578,0.074423,-0.20344,-0.037889,-0.082413,-0.086098,0.010565,-0.058411,-0.10357,0.0091042,-0.12663,0.085127,-0.050744,-0.07718,-0.28701,0.38545,0.064736,0.16377,0.23525,-0.14979,0.024578,-0.078061,-0.092145,-0.0058286,0.1474,0.22847,-0.031244,-0.002214,0.099347,0.10763,0.029846,-0.084796,0.09695,-0.10794,-0.22262,0.068692,0.079284,0.17233,0.061753,0.055815,-0.15203,0.048147,0.20685,0.25702,0.0049173,-0.28252,-0.20411,-0.18758,-0.1696,-0.18085,-0.18735,-0.17116,0.054902,0.016467,0.23175,0.059058,0.0509,-0.071689,-0.28415,-0.2085,-0.065346,0.081696,0.42093,0.2848,0.44421,0.27857,-0.099611,0.050995,0.039984,0.20426,0.17284,0.04232,-0.17141,-0.11615,0.068807,0.019737,-0.059815,-0.14082,-0.18656,-0.073921,-0.12298,-0.17377,0.22259,0.25413,-0.088456,-0.27131
-0.085811,-0.16939,-0.17109,-0.049049,0.060675,0.16697,0.1169,-0.00065781,0.028275,0.16674,-0.044703,-0.13062,0.14129,-0.20499,-0.14466,-0.10777,-0.089208,-0.18589,-0.15975,-0.22306,-0.13806,-0.17992,-0.12489,0.12188,0.36951,0.35746,0.2059,0.17632,0.17581,0.12704,0.061915,-0.030709,-0.064324,-0.011005,0.053071,0.073178,0.075629,-0.19985,-0.24299,-0.093488,0.04516,0.0033742,-0.081753,-0.071751,0.08519,0.23654,0.25458,-0.091226,-0.30556,-0.3954,-0.26636,-0.25453,-0.16516,-0.087071,0.15783,0.19827,-0.06946,-0.016635,0.081885,0.22303,0.34646,0.095397,-0.25476,-0.37909,-0.052737,0.030955,0.071212,-0.071627,-0.06581,-0.093126,-0.21149,-0.16851,-0.060619,0.031476,-0.03311,-0.14685,-0.2004,-0.16514,0.034809,0.17933,0.35271,0.32859,0.2944,0.31189,0.43087,0.52498,0.47445,0.35169,0.26896,0.094278,-0.068748,-0.17021,-0.19478,-0.20532,-0.24801,-0.27306,-0.2275,-0.13943,-0.090392,-0.087245,-0.15686,-0.14572,-0.2089,-0.14025,-0.13642,-0.042777,0.091513,0.21012,0.35884,0.28521,0.13732,0.054344,-0.084848,-0.22156,-0.18375,-0.043438,0.081513,0.14298,0.056867,0.016941,-0.023782,-0.040084,0.048717,0.028371,0.028112,-0.08331,-0.27903,-0.38998,-0.28551,-0.13649,0.10297,0.2772,0.28126,0.38386,0.31643,0.12034,-0.16141,-0.30343,-0.21528,-0.12702,0.11375,0.24201,0.22828,0.092043,0.1355,0.097091,-0.037378,-0.24223,-0.32968,-0.25051,-0.16897,-0.038391,0.0016979,-0.080467,-0.15931,-0.019707,-0.035502,-0.037882,0.08928,0.091425,0.17019,0.14511,0.1849,0.20246,0.17488,0.16307,0.060732,-0.058371,-0.11706,-0.11096,-0.10064,-0.1117,-0.15917,-0.15505,-0.16252,-0.17383,-0.14133,-0.11279,-0.033886,0.0094419,-0.076066,-0.091424,-0.17462,-0.21156,-0.21987,-0.15271,-0.070101,-0.025298,0.093064,0.23955,0.37855,0.42381,0.44472,0.31321,0.099235,-0.0725,-0.30286,-0.31102,-0.39266,-0.017519
0.029181,0.091337,0.11484,0.078591,0.040569,-0.020616,-0.080879,0.069084,-0.035055,-0.065979,0.013952,-0.078536,-0.040511,-0.052706,-0.017135,0.074623,0.0056134,0.09622,0.0057073,-0.052358,0.10757,0.0087176,0.052963,0.090552,-0.028785,0.030855,0.1096,0.042188,-0.022561,-0.0070972,-0.078019,0.025147,0.19036,-0.1585,-0.1612,-0.067596,0.0025413,-0.043154,0.19097,0.019345,-0.14559,-0.032311,0.069848,0.086516,-0.22218,0.040067,0.064867,0.052101,0.12747,0.15386,-0.0024227,-0.16389,0.059783,0.13016,0.064412,0.094494,-0.016946,0.1124,-0.14479,-0.028437,-0.012923,0.042732,-0.034437,0.12288,0.058318,-0.013383,-0.10961,0.053627,0.026314,-0.17197,-0.028346,-0.21861,-0.15258,-0.24789,-0.26691,-0.15279,-0.029703,0.013716,-0.099911,0.16636,0.040724,-0.014667,0.10417,0.061741,-0.15211,-0.031855,-0.14145,-0.14906,-0.030864,-0.43293,0.10431,0.59662,0.54307,0.38068,0.074866,0.075419,-0.14745,-0.14638,0.20166,0.2848,0.30297,0.3436,0.27168,0.12942,-0.17057,-0.2125,-0.11373,-0.15236,-0.11506,-0.0698,0.068058,-6.8563e-05,-0.16,-0.17782,-0.19425,-0.15791,-0.31892,-0.23373,-0.037491,-0.0085047,-0.14587,-0.35398,-0.26846,-0.18728,-0.19536,-0.20511,-0.15253,-0.14252,-0.079272,0.024791,0.18517,0.41014,0.45629,0.42303,0.045497,-0.067339,0.5203,0.25479,-0.17987,-0.20145,0.26367,0.41906,-0.11365,0.13251,0.52381,0.3007,0.12528,0.15251,-0.16756,-0.21832,-0.30772,-0.32392,-0.094035,-0.051781,-0.034336,0.00053317,0.053672,-0.049791,-0.24198,-0.29709,-0.28266,-0.19482,-0.058987,0.041479,0.087641,0.19359,0.23039,0.13342,0.1861,0.29453,0.20753,-0.19004,-0.29169,-0.083037,0.2547,0.34713,0.072701,-0.15582,-0.1476,-0.16003,-0.061107,0.040634,0.19272,0.22894,0.0050773,-0.25694,-0.31456,-0.20583,-0.076356,0.022846,-0.044599,-0.13084,-0.026035,0.050545,0.20036,0.27617,0.30891,0.32437,0.13619,-0.16414
-0.1648,-0.24761,-0.23101,-0.17126,-0.05879,0.077317,-0.12227,-0.19816,-0.12147,-0.15694,-0.19259,-0.017946,0.27342,0.44126,0.43733,0.28164,0.08325,0.082137,0.025846,0.048211,-0.027363,0.079622,0.14432,0.19551,0.23692,0.23661,0.19785,0.075301,-0.08885,-0.22967,-0.26507,-0.20191,-0.13029,-0.12908,-0.17217,-0.22734,-0.22555,-0.17942,-0.11582,-0.066529,-0.042358,-0.020451,-0.043118,-0.036095,-0.012166,0.018208,-0.00452,0.013135,0.029819,0.038084,-0.039159,-0.10273,-0.10583,-0.15863,-0.16384,-0.13235,-0.0072823,0.080232,0.083406,0.10707,0.10024,0.094052,0.048338,0.098315,0.081693,0.12568,0.11015,0.051201,0.045413,-5.6539e-05,-0.087306,-0.10794,-0.14029,-0.12953,-0.08892,-0.038236,0.038363,-0.063833,-0.01789,-0.022084,0.01943,0.071923,0.032878,0.0089401,0.15253,0.056683,0.048365,0.018055,0.11404,-0.029869,0.017766,0.0314,0.053803,-0.0021578,0.072767,0.15867,-0.0092537,0.060548,-0.1447,-0.017897,0.012295,0.043837,0.15683,0.017749,-0.044215,-0.17143,-0.074484,-0.087747,-0.060042,-0.21654,0.059794,-0.14692,-0.0032599,-0.017112,0.089343,0.30267,0.18741,0.1999,0.10899,-0.073586,-0.23555,0.16247,0.037515,-0.039161,-0.040241,0.16072,-0.18113,-0.13303,-0.013804,-0.33114,-0.11118,-0.10507,-0.084099,-0.032097,0.2414,-0.0071031,-0.2139,0.010308,0.10781,0.019267,0.011614,0.085945,0.27185,0.11778,-0.13261,-0.2044,-0.28925,-0.020769,0.0024263,0.082588,0.27851,0.37523,0.38601,0.20184,-0.037108,-0.22586,-0.28005,0.050311,-0.029766,0.016551,-0.20332,-0.43191,-0.45867,-0.20708,0.1016,0.057391,0.11223,-0.33565,-0.068305,0.36629,0.15179,-0.1589,-0.25747,-0.1824,0.072875,0.30141,0.4759,0.51254,0.2885,0.21865,0.27801,0.24253,0.081673,-0.11801,-0.23373,-0.12718,0.086108,0.17201,0.18867,-0.022087,-0.18569,-0.21019,-0.24004,-0.15491,0.10658,0.16175,-0.10394,-0.20018,0.036228,-0.10981
-0.20114,-0.19078,0.053055,0.028688,0.021234,0.005939,0.0093081,0.081184,0.19439,0.28234,-0.039329,-0.31858,-0.15526,-0.05352,-0.086296,-0.019638,-0.065506,-0.082543,-0.042996,0.070559,0.10583,0.12761,0.090292,0.095757,0.02695,-0.011886,-0.069363,0.13798,0.10752,-0.0054853,-0.149,-0.19634,-0.21711,-0.19795,-0.16515,-0.10838,-0.041873,-0.030106,-0.17144,-0.31835,-0.25995,-0.11527,0.10277,0.20245,0.22867,0.24544,0.19462,0.1354,0.052181,-0.084939,-0.29426,-0.16402,0.19874,0.19316,-0.019675,-0.15465,-0.18151,-0.2102,-0.12305,0.053941,0.25911,0.42066,0.38037,0.085272,-0.18981,-0.065965,0.19551,0.3281,0.35037,0.27619,0.23688,0.25782,0.33289,0.33852,0.27274,0.071537,-0.17152,-0.28595,-0.26103,-0.16142,-0.08947,-0.062612,-0.08271,-0.11323,-0.063203,-0.053642,-0.02066,0.022767,-0.011021,-0.10536,-0.21002,-0.26878,-0.27942,-0.18275,-0.093796,-0.073831,-0.10735,-0.17307,-0.19078,-0.16744,-0.036736,0.10529,0.291,0.35152,0.37884,0.32881,0.26154,0.15916,0.015805,-0.059133,-0.050299,-0.0026379,0.11113,0.15085,0.019081,-0.066767,-0.1503,-0.18133,-0.1689,-0.17335,-0.18947,-0.17747,-0.18525,-0.19192,-0.20974,-0.23617,-0.22336,-0.18508,-0.087768,0.0053819,0.014638,0.032107,0.010471,0.037563,0.028661,0.048641,0.058812,0.069868,0.13482,0.1742,0.25877,0.30056,0.32856,0.15121,-0.024358,0.078757,-0.033798,-0.017879,-0.030878,0.051361,-0.075142,-0.10171,-0.10938,0.012666,-0.052941,-0.002406,-0.026705,-0.1153,-0.11437,-0.024631,0.046323,-0.14654,0.10794,0.1838,-0.059869,-0.056186,0.046742,0.030727,-0.027167,0.072272,0.31367,-0.042039,-0.077868,0.045142,-0.077685,-0.13235,-0.16374,0.014796,0.066534,-0.009593,-0.081163,-0.24012,-0.095772,2.0549e-06,0.28712,0.2351,-0.17062,-0.031059,-0.28328,-0.11171,0.039543,-0.083447,0.094392,0.094317,0.28883,0.009247,0.13099,0.52245,0.042922,-0.15266
