0.19082,0.2559,0.3208,0.058728,-0.29199,-0.18197,-0.32259,-0.11317,0.33538,-0.0092497,-0.11374,-0.11894,-0.10498,0.0070599,-0.14402,0.1162,0.35515,-0.15755,-0.31839,-0.14655,0.069967,0.26961,0.35646,-0.13424,-0.1983,0.10333,0.20699,0.078272,-0.32693,0.021094,0.32464,-0.012617,-0.18864,-0.21261,-0.076841,0.13131,0.36053,0.26262,-0.14263,-0.3456,-0.36426,-0.30172,-0.11857,-0.055439,0.14509,0.18649,0.1579,0.14413,-0.0068168,-0.12998,-0.15674,-0.12767,-0.013381,0.11197,0.20649,0.30337,0.30856,0.21462,0.13809,0.040829,0.032446,-0.0047379,-0.053382,-0.090027,-0.0036891,-0.10378,-0.14723,-0.092865,-0.14944,-0.12046,0.006971,-0.074628,-0.005732,-0.043346,-0.063976,0.0054499,0.053657,0.050559,0.24932,0.08823,-0.21427,0.13246,0.0054409,-0.17958,0.048145,0.077235,0.2742,-0.068376,-0.13037,-0.028255,-0.17732,-0.10247,-0.033904,0.22396,0.23614,-0.21142,-0.096585,0.17381,-0.086118,0.15521
-0.0034381,0.11752,-0.26351,-0.40945,-0.1686,0.43766,0.3229,-0.18073,0.13147,0.23708,-0.29734,-0.13653,-0.18148,-0.0786,-0.065394,-0.26619,-0.12437,-0.048388,-0.029092,-0.099858,-0.056375,0.079564,0.23531,0.35604,0.3952,0.32024,0.16828,0.11447,-0.12302,-0.27748,-0.2126,-0.21605,-0.12819,-0.17158,-0.11163,0.067519,0.13396,-0.054763,-0.22781,-0.064445,0.34343,0.24962,-0.051296,-0.10442,-0.097361,-0.12709,-0.087683,0.20077,0.37116,0.20892,0.054894,0.019438,0.018347,-0.030727,-0.057422,-0.050737,-0.024597,-0.028304,-0.084219,-0.11928,-0.10954,-0.039964,-0.040864,-0.067162,-0.041653,0.070669,0.080117,0.0018789,-0.067139,-0.095706,-0.1128,-0.11569,-0.070065,0.016829,0.047298,-0.050293,-0.19138,-0.08583,0.14778,0.24621,0.20095,0.0861,0.054798,0.14127,0.20586,0.1536,-0.036634,-0.23621,-0.27111,-0.28144,-0.25554,-0.23771,-0.1344,0.12616,0.2903,0.3238,0.30962,0.33496,0.31527,0.29018
0.059886,0.00071897,-0.089362,-0.13803,-0.16075,-0.15834,-0.1658,-0.13719,-0.11666,-0.11004,-0.099517,-0.11675,-0.12458,-0.1309,-0.10104,-0.092043,-0.080753,-0.021934,0.063512,0.13567,0.20047,0.16707,0.13059,0.022063,-0.00058978,-0.024983,-0.1131,0.054897,0.024598,-0.0018354,0.015957,-0.013276,-0.042608,0.043766,0.14849,-0.050188,-0.12398,-0.036743,0.098211,-0.087418,-0.041067,0.28329,0.2569,-0.12998,0.12445,-0.094572,-0.082463,0.018033,-0.044248,-0.014371,0.040999,-0.14614,-0.14355,0.14338,0.25837,0.20178,-0.021418,0.052346,-0.043573,0.031082,-0.061101,-0.20443,-0.25836,0.033363,0.12238,-0.035009,-0.026216,0.0028232,0.009279,-0.020977,-0.029437,-0.017875,0.0091753,-0.074584,-0.043209,0.018266,0.013184,-0.024249,-0.069291,-0.038843,0.032889,-0.027788,-0.012887,-0.090182,-0.10415,0.22119,0.2085,0.063989,-0.15327,-0.17739,0.0082578,0.19067,0.22728,0.085531,-0.039964,-0.1068,-0.17177,-0.031984,0.02811,0.033387
0.025608,-0.091824,-0.21437,-0.20095,-0.0023019,0.20829,0.23384,0.2187,0.22898,0.23845,0.22818,0.18263,0.087432,-0.02681,-0.21531,-0.37261,-0.44328,-0.32948,-0.15206,-0.08455,-0.043986,0.010014,0.12407,0.16141,0.11474,-0.13633,-0.31566,-0.26791,-0.034251,0.25004,0.4353,0.49592,0.38447,0.069172,-0.11778,-0.10888,-0.04389,-0.012756,-0.016015,0.0050024,-0.049328,-0.1308,-0.24261,-0.32762,-0.36019,-0.36123,-0.17994,0.063007,0.16946,0.18436,0.19444,0.19961,0.24457,0.22634,0.21146,0.18559,0.18628,0.18084,0.085872,0.086064,-0.003474,-0.077904,-0.065725,-0.087075,-0.087808,-0.095626,-0.11314,-0.094064,-0.10505,-0.11133,-0.097591,-0.12766,-0.10874,-0.11846,-0.098624,-0.089903,-0.10944,-0.11944,-0.083998,-0.072089,-0.079957,-0.024206,-0.019468,0.048006,0.072992,0.06808,0.10815,0.1257,0.11577,0.093074,0.052312,0.056746,-0.001681,-0.064747,-0.090761,0.042394,0.049614,0.047202,-0.046729,-0.12286
-0.052115,-0.039269,0.063321,0.039204,0.19842,0.084495,0.01591,-0.069185,0.20267,0.054155,-0.11662,0.012517,-0.27859,0.071053,0.24012,0.19992,-0.099054,0.023942,-0.01322,-0.058522,0.098714,0.010158,-0.13515,-0.0013199,-0.097266,-0.27816,-0.10615,0.14443,0.25788,0.25887,-0.081281,0.16466,0.036835,-0.062884,-0.24451,0.18136,-0.2829,-0.05195,0.15841,-0.28434,0.10901,0.25568,0.19287,0.212,0.010676,-0.2974,-0.22066,-0.24405,-0.085581,-0.09327,-0.22459,0.12761,0.42695,0.21138,-0.062073,-0.12162,-0.22127,-0.12528,0.1704,0.014081,-0.051445,0.077191,-0.074511,-0.31411,-0.093577,0.11494,0.23219,0.040017,-0.0075914,-0.1704,0.0083963,0.33741,0.23676,0.020337,0.089747,0.17819,0.15878,0.064657,-0.097998,-0.11772,-0.073986,-0.11429,-0.12276,0.016632,0.084891,0.04681,-0.093159,-0.24744,-0.23106,-0.15256,-0.048615,-0.037926,-0.20509,-0.11871,0.22831,0.32561,0.32321,0.24831,0.033916,-0.18324
-0.095782,-0.15651,-0.04342,0.035764,0.11046,0.060475,-0.05542,-0.13233,-0.16027,-0.051995,0.11718,0.19736,0.20819,0.13681,0.03632,-0.043349,-0.1333,-0.15012,-0.15858,-0.1448,-0.11908,-0.040371,-0.0090484,0.08147,0.11155,0.11474,0.12771,0.14544,0.17315,0.17209,0.16063,0.084213,0.018029,-0.056297,-0.11679,-0.13538,-0.16723,-0.16832,-0.18484,-0.18698,-0.16838,-0.18184,-0.17627,-0.10831,0.068504,0.10417,0.12981,0.11132,0.11569,-0.015902,0.094462,0.079115,-0.027876,0.16427,0.036963,0.05228,0.077794,0.055162,-0.066956,-0.097455,-0.015822,-0.087169,-0.0072953,-0.05125,-0.078131,0.23436,0.074602,-0.03494,-0.091831,0.1551,0.043215,0.062589,0.047398,-0.034954,-0.11146,0.098831,0.11354,-0.094259,0.22242,0.0028308,-0.26464,-0.14334,-0.21012,-0.0012182,0.13931,0.040603,-0.23759,-0.076304,0.3137,0.3838,0.025031,0.065292,0.19082,-0.14937,0.038295,-0.079178,-0.12505,-0.16332,0.16164,-0.029888
-0.075416,-0.17857,0.094827,0.088473,0.056231,0.014452,-0.051761,-0.13479,-0.11674,-0.18539,-0.17894,-0.095529,0.3349,0.24299,0.15588,0.065256,-0.069061,0.066404,0.0093483,-0.22892,0.032691,-0.082995,0.087908,0.21256,-0.32022,-0.29432,-0.18597,0.12851,0.022918,0.051442,0.33035,-0.25647,-0.11966,0.053211,-0.085483,-0.17382,-0.070766,-0.016048,-0.21579,0.016852,0.32952,0.29139,0.43171,0.4782,0.24556,-0.061475,-0.19923,-0.24362,-0.23059,-0.083618,-0.14156,-0.17726,-0.12693,0.086838,0.32232,0.17095,-0.10169,-0.18529,0.089467,0.075665,-0.0282,0.018458,0.026117,-0.27228,-0.31285,0.10167,0.32669,0.30863,-0.13815,-0.26754,0.12117,0.20273,0.1159,-0.036158,-0.33372,-0.13541,-0.030514,-0.10429,-0.032785,0.050009,0.1544,0.17275,0.19725,0.054732,-0.11347,-0.1013,-0.14736,-0.16488,-0.15128,-0.036674,-0.04326,-0.17506,-0.20755,-0.085406,0.092214,0.37323,0.42233,0.1272,-0.28878,-0.28206
0.033669,0.11765,0.020706,-0.024061,-0.0081293,-0.042047,-0.051533,-0.011224,0.064417,0.011146,0.025643,0.066748,0.010447,0.079037,-0.011105,-0.022546,0.05868,-0.14965,-0.019351,0.088081,-0.071465,0.03424,-0.052669,0.020229,0.15514,-0.02341,0.0042858,0.11538,0.030213,-0.034539,-0.035005,0.055094,0.040763,-0.035784,-0.0089967,-0.12519,-0.19374,-0.23886,-0.062102,0.023367,0.046957,0.071391,-0.081196,-0.071285,-0.23647,0.087161,0.59937,0.12422,-0.10625,0.10741,0.35206,0.2613,-0.11506,-0.16685,-0.1139,0.034418,-0.13274,-0.17422,-0.27879,-0.060757,-0.15393,-0.3042,-0.16352,-0.19426,-0.055524,0.16528,0.52694,0.044125,0.34171,-0.097498,0.16257,0.13771,0.31576,0.2362,-0.12039,-0.31114,-0.14782,-0.015047,0.026688,-0.21233,-0.28619,-0.07162,0.12431,0.18504,0.21197,0.16369,-0.30126,0.25701,0.093875,-0.18939,-0.066149,0.19086,0.019445,-0.33763,-0.041665,-0.06259,-0.042315,0.17428,0.34939,0.096796
-0.12923,-0.26705,-0.01524,-0.091163,-0.16373,-0.15799,0.24748,0.44346,0.10696,0.0489,0.0065021,0.14357,0.23299,0.19556,-0.090755,-0.2638,-0.1316,-0.17701,-0.22444,-0.11924,-0.034343,-0.040743,-0.008232,0.0032828,0.034438,-0.031798,-0.12425,-0.1658,-0.017904,0.10258,0.096671,0.070878,0.099547,0.10343,0.033667,-0.066242,-0.14271,-0.083813,0.00028219,-0.043003,0.031735,0.038606,0.084688,0.057515,0.038792,0.018646,0.024839,0.076321,0.066649,-0.07343,0.0059702,0.11507,-0.074428,-0.10256,-0.098342,-0.078856,-0.042413,0.10463,0.27485,0.03982,-0.081355,0.051386,-0.0039881,-0.03733,-0.17089,-0.16157,-0.069755,0.11375,-0.10968,0.067218,0.016031,0.2188,-0.10032,-0.22241,0.025214,0.24117,0.39628,-0.063729,-0.20454,0.044752,-0.20552,-0.46085,0.096797,-0.07051,-0.023199,0.19659,-0.29817,0.075019,0.47532,0.33087,0.24333,0.10207,-0.23745,0.083969,0.14458,-0.15302,-0.24827,0.08374,-0.043861,-0.10264
-0.14862,-0.038944,0.058669,-0.025293,0.2478,-0.036334,-0.22022,-0.012284,-0.089076,-0.015736,0.10134,0.11596,0.020688,-0.0070337,0.11429,-0.14429,-0.20713,-0.17433,-0.028706,-0.17557,-0.27569,0.089372,0.2428,0.19296,0.055132,-0.255,0.1282,0.027041,-0.21993,-0.11259,0.26495,0.36219,-0.14987,0.17203,0.35087,0.2324,0.32693,0.26499,-0.16056,-0.26536,-0.082114,-0.088069,-0.081205,-0.010586,-0.012862,-0.20919,-0.26772,-0.098454,-0.10844,-0.19799,-0.045323,0.27419,0.37415,0.25882,0.028876,-0.066338,0.11199,0.043744,-0.15424,-0.17215,-0.1827,-0.18348,-0.21072,-0.23128,-0.085688,0.026071,0.020454,0.035219,0.059657,0.11549,0.26603,0.28035,0.045163,-0.0096642,-0.0050266,-0.041997,-0.10275,0.01188,-0.073122,-0.069534,-0.042817,0.066496,0.031065,-0.025714,0.050889,0.13976,-0.024014,-0.061521,-0.13173,0.066929,-0.11578,-0.14344,0.24409,-0.035702,-0.17713,-0.060651,0.088352,0.1224,0.23679,0.14371
0.044926,-0.058277,-0.19406,0.13143,-0.015155,-0.21244,0.1234,-0.099677,-0.17906,0.049533,0.081529,0.086292,0.18549,0.071256,-0.15993,-0.060112,0.15342,0.34855,0.036556,-0.18509,-0.1796,0.14048,0.17045,0.082029,-0.024245,-0.34524,-0.24222,-0.096483,0.13857,-0.024308,-0.045288,-0.10885,-0.10821,0.06815,-0.1262,0.33065,0.28607,0.28805,0.3007,-0.032842,-0.038681,-0.14499,-0.10282,-0.2169,-0.29348,-0.10993,-0.14582,-0.0055319,0.00031178,0.011732,-0.041877,-0.045909,0.13296,0.15732,0.18647,0.037057,0.033522,0.072435,0.051396,-0.10712,0.048812,-0.051886,-0.15024,-0.19692,-0.069294,-0.30082,-0.17064,0.1507,0.030811,-0.16929,-0.019263,-0.039723,0.29262,0.49258,0.37678,0.45263,0.18396,-0.15132,0.0056969,-0.069603,-0.25666,-0.28568,-0.25402,-0.30469,-0.23664,-0.12067,-0.074265,-0.049938,0.22515,0.50591,0.3931,-0.0057277,-0.075836,-0.12254,-0.01224,0.1317,0.10538,-0.0072137,-0.11931,-0.20773
-0.15179,-0.25798,-0.032872,0.0056525,0.028773,0.028299,-0.068867,-0.01263,0.04844,0.13205,0.0082586,0.037471,0.059029,0.052445,0.07554,-0.14548,-0.15676,-0.063307,0.18431,-0.087274,0.0019174,0.040635,0.23603,-0.1229,0.021179,0.20018,0.084796,0.085086,0.0095806,0.28909,0.11435,-0.0061089,-0.27529,-0.22035,-0.062677,-0.15054,-0.11511,0.14731,0.15711,-0.12616,-0.13391,0.010504,0.11096,0.2262,0.17678,-0.12219,-0.13274,-0.026997,-0.12921,-0.16562,0.18211,-0.080329,-0.14499,-0.058566,0.23503,-0.079132,-0.19011,-0.1931,-0.13489,-0.032845,0.16031,0.22075,-0.1887,0.088481,0.31209,0.32856,0.3459,0.081294,-0.11937,0.16703,-0.21876,-0.24253,0.0064196,0.25865,-0.18416,-0.1236,-0.096741,-0.34392,-0.062775,-0.15794,-0.14361,-0.048067,0.028251,-0.19226,0.19057,0.4769,0.43812,0.044044,0.31986,0.44593,0.036348,-0.21454,-0.28908,-0.26126,-0.11412,0.13002,-0.081064,-0.31924,-0.14107,0.037294
0.018823,-0.017666,0.0094601,0.11829,0.11841,0.049597,-0.080751,-0.13138,-0.090022,-0.073636,-0.045936,-0.020704,-0.030409,-0.13224,-0.20929,-0.10638,-0.031706,0.0059118,0.049649,0.089516,0.085352,0.023181,-0.015912,-0.045433,-0.098935,-0.12208,-0.029982,0.09912,0.19933,0.16616,0.062624,0.039106,0.06727,0.10003,0.16191,0.17703,0.1774,0.12292,0.061857,0.023624,0.035651,0.042887,0.055135,0.035659,-0.0080077,-0.096649,-0.20518,-0.20689,-0.13993,-0.11851,-0.065291,-0.061573,-0.098317,-0.12683,-0.17012,-0.15096,0.10191,0.047811,0.060757,0.023074,0.065957,0.14626,0.048199,0.021508,-0.056953,-0.015396,-0.01699,-0.045498,-0.067733,-0.021056,-0.17951,-0.12083,0.051952,-0.10553,0.20477,0.087202,0.034973,0.10413,0.16476,0.41427,-0.16127,-0.11825,-0.26209,0.046489,0.10544,0.26603,0.1809,-0.19537,-0.045716,-0.062324,0.10278,-0.22852,0.063702,0.34005,0.056444,-0.25748,-0.078495,0.085064,0.11425,-0.018981
-0.059144,0.14761,-0.078411,0.052773,-0.10919,-0.12994,-0.091829,-0.17185,-0.051919,-0.12194,-0.13913,0.037832,0.27173,0.40815,0.38703,-0.045373,-0.2141,0.077651,-0.18851,-0.28597,-0.3133,-0.23303,-0.29042,-0.18837,0.32742,0.35662,0.34543,0.35441,0.17175,-0.072704,-0.086737,-0.029077,-0.20245,-0.38591,-0.44379,-0.20449,-0.12586,-0.0090671,0.22115,0.25184,0.35283,0.11937,0.045849,0.070049,0.15357,0.20204,-0.05759,0.035982,0.13043,0.10533,-0.053915,0.035298,0.20366,0.10092,-0.34841,-0.36412,-0.12469,-0.056025,-0.15682,-0.33249,0.12353,0.39984,0.08114,-0.023326,0.22339,0.32217,0.15466,-0.059571,0.050417,0.045415,-0.084489,-0.17553,-0.20378,-0.13785,-0.076822,-0.043807,0.043522,0.10526,0.022914,-0.1813,-0.31634,-0.30531,-0.17499,0.037488,0.10498,0.094841,0.13142,0.07881,0.087823,0.063571,0.040781,0.10875,0.091371,0.022088,0.089809,0.04024,-0.10977,-0.056974,-0.029303,-0.037263
-0.014145,-0.13087,-0.078076,0.090865,0.087664,-0.054287,0.084621,0.25549,0.011699,0.085056,0.025536,0.0076459,-0.1935,0.097687,0.0041485,-0.032837,0.14619,0.023763,-0.22631,-0.34411,-0.19925,-0.19477,-0.18227,0.062598,0.39214,0.11542,0.46419,0.27645,0.093277,0.078704,-0.033292,-0.071,0.010378,-0.24745,-0.36439,-0.054013,-0.21438,0.078203,0.065449,-0.22275,0.058215,0.20457,-0.1665,-0.11737,-0.15758,-0.13603,0.2247,0.1496,0.072316,-0.19986,0.085879,0.29069,0.31975,-0.10959,-0.16604,0.040068,-0.345,-0.12164,0.14423,-0.16085,-0.053238,-0.037486,-0.10394,0.019932,0.26172,0.32195,0.2735,0.35369,0.37009,0.11688,-0.087385,-0.19156,-0.21757,-0.14711,-0.13868,-0.26526,0.036754,0.11242,-0.23311,-0.31613,-0.22425,-0.28247,-0.10406,0.23143,0.30161,0.25166,0.21801,0.28599,0.27382,0.076611,-0.21238,-0.17205,-0.11107,-0.1933,-0.37132,-0.42199,-0.13483,0.11352,0.20192,0.18666
0.083733,0.14042,0.16002,0.15965,0.1163,0.14544,0.12525,-0.013033,-0.17004,-0.065484,0.084133,0.082141,-0.0034709,-0.13369,-0.2327,-0.30272,-0.20143,-0.058656,0.041309,0.091181,0.081904,0.044981,0.051296,0.057976,0.087433,0.12845,0.14518,0.14621,0.10795,0.026553,-0.038963,-0.095122,-0.059131,-0.082139,-0.049394,-0.050421,-0.010439,0.0076668,0.015577,0.048674,-0.068308,-0.012314,-0.008232,0.0084728,0.066979,0.07158,-0.068291,-0.0017932,-0.0034321,0.0070205,-0.16616,-0.005302,0.076848,-0.033325,-0.038547,0.04247,0.14022,-0.043625,-0.16339,0.019447,-0.0040973,0.076507,0.043822,-0.065662,0.09353,-0.073573,0.088451,-0.13237,0.083106,-0.026805,-0.1687,-0.32097,0.19278,0.015444,0.10668,-0.010663,-0.22392,-0.049779,0.038744,-0.052453,0.12674,0.094289,0.02281,0.26985,0.28419,0.28193,-0.04647,0.02621,0.041618,-0.28929,-0.34115,-0.28039,0.012233,-0.19378,0.055745,0.17015,-0.052331,0.23859,-0.080329,-0.10371
0.19885,0.31216,0.12621,-0.070168,-0.10828,-0.28573,-0.36542,-0.093772,0.075535,0.085244,0.11596,0.12746,0.068715,-0.069419,-0.15871,-0.032649,0.27993,-0.010802,-0.097062,0.46134,0.28432,0.035868,-0.14326,-0.28717,-0.31246,0.21412,0.38665,-0.18588,-0.33089,-0.33943,-0.43991,-0.1357,0.13981,0.17858,0.19637,0.23576,0.286,0.388,0.17287,-0.33065,-0.016632,0.13539,0.073313,0.049154,-0.047024,-0.15626,-0.32981,-0.46869,-0.23439,0.10406,0.21078,0.24438,0.17426,0.11708,0.074757,0.077899,0.15777,0.24538,0.25191,0.12899,-0.065696,-0.29364,-0.41904,-0.44281,-0.44048,-0.31532,-0.11954,0.021048,0.14251,0.19008,0.22653,0.28142,0.29969,0.24688,0.29365,0.31326,0.3199,0.17007,-0.050877,-0.25723,-0.34292,-0.29524,-0.26842,-0.28314,-0.25763,-0.18812,-0.14344,-0.099041,-0.073494,-0.017046,0.015678,0.071016,0.1434,0.1593,0.29647,0.41591,0.48686,0.42215,0.2628,0.048145
-0.088163,-0.23939,-0.24335,-0.25704,-0.26438,-0.24714,-0.21892,-0.1691,-0.14595,-0.1175,-0.076709,-0.041019,0.023131,0.11809,0.20481,0.24957,0.25874,0.18466,0.09438,0.02506,-0.069774,-0.12601,-0.1673,-0.18192,-0.12081,-0.055812,-0.027427,0.052302,0.07268,0.075904,0.11291,0.12586,0.14086,0.16821,0.16592,0.11518,0.044213,-0.047982,-0.16163,-0.22495,-0.28187,-0.30212,-0.3006,0.0034961,0.14642,0.10215,0.012851,0.09649,0.016531,0.12933,0.025508,-0.0069586,0.03542,0.027629,-0.021791,0.041427,0.014513,0.021772,0.12976,-0.063476,-0.24519,0.044805,-0.06384,0.17865,-0.062048,-0.072099,0.18105,-0.16296,0.044802,0.56892,0.019125,-0.090779,-0.045948,-0.16703,-0.073952,-0.10006,0.25996,0.17749,-0.01986,0.13287,-0.13,-0.32207,-0.11805,-0.045469,0.019647,0.10408,-0.046984,-0.078843,-0.04117,-0.019281,0.081525,-0.075579,-0.16334,-0.13875,-0.2782,0.0061032,-0.077661,-0.096928,-0.10282,-0.093765
0.26134,0.58029,0.26345,-0.01132,0.13849,0.041323,0.25395,0.017785,-0.36482,-0.11671,-0.29537,-0.26983,0.070526,-0.11847,-0.12017,0.11498,-0.10562,0.15669,0.3541,0.15147,0.19264,0.17114,0.24948,0.050279,-0.22341,-0.15306,0.022673,-0.053283,-0.10487,0.10227,-0.022758,0.00010813,0.040413,-9.8753e-05,-0.028557,-0.087528,-0.057569,-0.032181,-0.074878,-0.1993,-0.0927,-0.062304,-0.02176,0.17698,0.10141,0.0011221,-0.18914,-0.22623,-0.10295,0.00076453,0.096927,0.030463,0.026932,0.1787,0.25242,0.067689,-0.059242,0.091586,0.12253,0.12089,0.11268,-0.039625,-0.15138,-0.089517,-0.060825,-0.073061,-0.12625,-0.093197,-0.09383,-0.072923,-0.010526,0.0040391,-0.010184,0.0081984,0.067437,0.19372,0.24169,0.15071,0.079357,-0.0024183,-0.065971,-0.11516,-0.13963,-0.10938,-0.078286,-0.01837,-0.021324,-0.064481,-0.10064,-0.010221,0.11715,0.19906,0.20488,0.13941,0.055878,-0.028524,-0.086606,-0.074362,-0.079825,-0.14308
-0.095076,-0.17575,-0.1228,-0.15304,-0.16926,-0.17356,-0.12005,-0.057966,0.050911,0.13478,0.14463,0.1117,0.11892,0.14088,0.15072,0.1516,0.13572,0.12356,0.10105,0.07311,0.067789,0.072031,0.074171,0.093858,0.13557,0.13921,0.10527,-0.0039499,-0.11112,-0.18757,-0.1669,-0.12025,-0.098262,-0.11499,-0.11582,-0.10161,-0.085814,-0.076697,-0.065027,-0.048886,-0.045965,-0.043747,-0.059128,-0.10082,-0.11319,-0.083381,-0.040003,0.088277,0.14781,0.12438,0.095426,0.071519,0.061177,0.07202,0.064147,0.059443,0.067287,0.077891,0.075434,-0.016884,-0.032324,-0.0658,-0.037665,-0.0035644,0.013519,0.0071908,-0.032646,-0.023564,0.068635,-0.046418,-0.024606,0.021698,0.0522,0.14918,-0.10743,-0.023599,-0.021609,-0.098133,-0.11595,0.10787,-0.091021,-0.020838,-0.0072429,-0.22123,0.073827,-0.074748,0.17213,0.2628,0.19667,-0.15357,-0.15808,0.011106,0.22375,0.020491,-0.12206,-0.10318,-0.12929,-0.19605,-0.20777,-0.25917
